ID,NAME,PRICE,MAIN_IMG_URL,DESC_IMG_URL,INGREDIENTS,MAIN_CATEGORY_CODE,SUB_CATEGORY_CODE,ANIMAL_TYPE_CODE,PROTEIN_CODE
451,"어니스트밀 화식 7종, 5팩 골라담기 (100g x 5팩)",5000,https://heendy-feed.s3.amazonaws.com/product_87fc98d50ece40a3c5e37c4986a6a8e1248d3af0b06b5c88cc1f8c477f9699dc.png,https://heendy-feed.s3.amazonaws.com/product_fc9c381ffa1f443e386340ee152b9764506b886137c489c07d9c832e504173b0.png,,FD,43,DOG,
452,트라이벌 프레쉬 프레스드 연어 성견용 (일반키블) 2.5kg,38000,https://heendy-feed.s3.amazonaws.com/product_de59c38d4fea56819c6ab7c42fa90b9f3a87297bcdf78c4f7b90ade6a9fd6cbf.png,https://heendy-feed.s3.amazonaws.com/product_c979c8202bf3f5b6870c236138fde196982e099d1cae640e3a805d5e0be04479.png,"신선한 연어, 고구마, 남방대구(가수분해), 계란, 사탕무박, 양조효모, 연어오일, 해바라기오일, 이눌린(프리바이오틱 프락토올리고당원료), 미네랄(칼슘, 인), 허브혼합(파슬리, 로즈마리, 쐐기풀, 카모마일, 세이지, 타임, 고수, 민들레잎, 감초), 글루코사민, 녹색입홍합",FD,43,DOG,P09
453,[습식 랜덤 증정]힐스 강아지 어덜트 스몰포 1.5kg,34000,https://heendy-feed.s3.amazonaws.com/product_16a12001c986c8ddea7bbb85f6b4ba0dc34eb149dc1b278eafd51f031e5a7cec.png,https://heendy-feed.s3.amazonaws.com/product_0465fb1506086ffe05df77c2b296e48eba25592b5283e077ba884d357d2ed3cf.png,"건조닭고기, 쌀, 통밀, 대두박, 통수수, 계유, 보리, 통옥수수, 천연향료(닭간), 아마씨, 젖산, 대두유, 완두콩, 사과, 비타민제(비타민E, 비타민C), 크랜베리, 염화칼륨, L-라이신, 요오드첨가식염, 당근, 염화콜린, 브로콜리, 타우린, 미량광물질류합제(황산제일철, 산화아연), D-토코페롤(혼합형), 천연향료, L-카르니틴, 베타카로틴",FD,43,DOG,P04
454,디어니스트키친 클러스터 홀그레인 치킨&오트 9.07kg,150000,https://heendy-feed.s3.amazonaws.com/product_87f405d835e0ec20c3d5a4527c6b904a3ba2cae3761e5d8f6ca0665d85166faf.png,https://heendy-feed.s3.amazonaws.com/product_809691bead099805d31c6f25b03446b6d4079313b5d50b69c4d6966a47458ead.png,"케이지프리닭고기, 귀리, 보리, 닭간, 당근, 아마씨, 계란, 브로콜리, 호박, 사과, 천연닭고기향, 코코넛오일, 케일, 치아씨드, 연어오일, 페뉴그릭씨드, 건조다시마, 강황, 인산삼칼슘, 염화나트륨, 염화칼륨, 킬레이트철분아미노산, 킬레이트구리아미노산, 킬레이트망간아미노산, 킬레이트아연아미노산, 아셀렌산나트륨, 타우린, L-카르니틴, 비타민A보충제, 비타민D3보충제, 비타민E보충제, 나이아신보충제, 엽산, 티아민질산염(비타민B1), 리보플라빈(B2), 판토텐산칼슘(B5), 염산피리독신(B6), 비타민B12보충제, 염화콜린, 믹스토코페롤, 건조바실러스코아귤런스 발효산물, 로즈마리추출물",FD,43,DOG,P04
455,펄프레쉬 비프&블루베리 1.5kg,158000,https://heendy-feed.s3.amazonaws.com/product_3350e5d189a95c0b08cda2809ece15340949dad0b06a7250687a4bd2f82ce645.png,https://heendy-feed.s3.amazonaws.com/product_5891f315363b2f9931ee5623937e8b48a7e10f938212509e0b42ad95e00ae6f2.png,"소고기, 소콩팥, 소간, 닭, 당근, 시금치, 블루베리, 아마씨, 킹아일랜드다시마, 탄산칼슘, 비타민A, 비타민D, 비타민E, 비타민C, 비타민K1, 비타민B1, 비타민B2, 비타민B3, 비타민B5, 비타민B6, 비타민B9, 비타민B12, 비오틴, 킬레이트미네랄(아연,철분,구리,망간,요오드,셀레늄효모),L-카르니틴, 타우린",FD,43,DOG,P01
456,[습식 랜덤 증정]힐스 강아지 어덜트 라이트 스몰포 7kg,108000,https://heendy-feed.s3.amazonaws.com/product_6ce10756b9eec178916b4dcfb46fdbbe4db5c902d6992036ae467aafc28bf69e.png,https://heendy-feed.s3.amazonaws.com/product_1446ecd7f8a8346306b649bf628a19109afd57bbe6418eec33cd52704a79825e.png,"건조계육, 완두식이섬유, 통밀, 통수수, 옥수수글루텐박, 분쇄정맥, 통옥수수, 분말셀룰로오스, 닭간향료, 건조사탕무박, 대두유, 젖산, 아마씨, 염화칼륨, 돼지지방, 요오드첨가식염, L-라이신, 염화콜린, 비타민제(비타민E보충제, 비타민A보충제), 미량광물질류합제(황산제일철, 산화아연), 타우린, 귀리식이섬유, L-카르니틴, 혼합토코페롤, 천연향료, 베타카로틴, 사과, 브로콜리, 당근, 크랜베리, 녹색완두콩",FD,43,DOG,P04
457,[사료샘플] 빌리앤마것 독 연어와 슈퍼블랜드 키블사료샘플 25g,500,https://heendy-feed.s3.amazonaws.com/product_f2d10836c2a7be024caabe12108894db01b346fb8bef8c60d60adc35e34d5e7c.png,https://heendy-feed.s3.amazonaws.com/product_34ecb9ea452595e55d538a4ebb879c5da8c922102cbaaa99f6171a53b2695767.png,"건조 연어,홀 필드 콩,병아리 콩,레드 렌틸 콩,고구마,살몬 오일,콩 단백질,아마씨,코코넛 오일,삼인산 나트륨,치커리 추출물,마누카 꿀,건조 알파파,맥주효모,천연 항산화제,유카,크랜베리,블루베리,호박,당근,치아 씨앗,생강뿌리,강황,시금치,케일,비타민(염화콜린,L-아스코르빌-2-폴리인산,비타민E보충제,니아신,판토테네이트,리보플라빈,티아민 모노니트레이트,염화 피리독신,비타민A보충제,비타민B12보충제,비타민D3보충제,비오틴,비타민K보충제,엽산),미네랄(황산염 징크,황산철,황산구리,산화망간,셀레나이트나트륨,요오드산 칼슘),로즈마리 추출물",FD,43,DOG,P06
458,빅스비 리버티 습식사료 게임버드피스트 354g,9000,https://heendy-feed.s3.amazonaws.com/product_3a4c31602da3de3a97dea9aefb74c794bd6465fa5a9952b680b70019fb795fab.png,https://heendy-feed.s3.amazonaws.com/product_8b65eaa1e86e398c483967e23718510925736013be98452e5b84512d431c9ee3.png,,FD,43,DOG,
459,오픈팜 동결건조 치킨 624g,88000,https://heendy-feed.s3.amazonaws.com/product_b74639b36b5b24eaac938df2046ff09c735ca87e00fbb6dffb8e7895aba054e2.png,https://heendy-feed.s3.amazonaws.com/product_31a3bb91bf7db972eda5c1677e6645e2f40648dcb984e443177ed1332f8522f0.png,"닭고기, 닭간, 닭목, 유기농 버터넛 스쿼시, 유기농 당근, 유기농 크랜베리, 유기농 블루베리, 몬모릴로나이트 클레이, 코코넛 오일, 염화칼륨, 소금, 염화콜린, 말린 치커리 뿌리, 비타민(비타민E보충제, 비타민A보충제, 니아신보충제, 판토텐산, 리보플라빈보충제, 비타민D3보충제, 티아민모노나이트레이트, 비타민B12보충제, 피리독신 염산염, 엽산), 유기농 시금치, 유기농 사과식초, 유기농 케일, 미네랄(아연 단백질, 철 단백질, 구리 단백질, 망간단백질, 셀레늄 효모, 요오드산칼슘), 연어오일, 건조다시마, 혼합 토코페롤(방부제), 황산마그네슘, 유기농 호박씨, 유기농 해바라기씨, 계피, 강황, 로즈마리 추출물",FD,43,DOG,P04
460,[습식 랜덤 증정][유통기한 임박할인] 힐스 강아지 어덜트 6+ 라지브리드 6.8kg(유통기한:2023.12.01),87300,https://heendy-feed.s3.amazonaws.com/product_6a04ae4d1bddef22bfa52fd684ad53d85f7684e2ce8e721adfea2d501e8bcaf2.png,https://heendy-feed.s3.amazonaws.com/product_619acf45a88aec1e9d8ff3e8286f50d1547c12568cb1eaa77e47171391b97a0a.png,"건조닭고기, 보리, 현미, 통밀, 통옥수수, 통수수, 통귀리, 계유, 건조사탕무박 천연향료(닭간), 옥수수글루텐박, 대두유, 젖산, 염화칼륨, 아마씨, 탄산칼슘, 정제소금, L-라이신, 염화콜린 DL-메티오닌, 비타민제(비타민E, 비타민C), 미량광물질류합제(황산제일철, 산화아연), 타우린, 귀리식이섬유, L-카르니틴, D-토코페롤(혼합형), 천연향료, 베타카로틴, 사과, 브로콜리, 당근, 크랜베리, 완두콩",FD,43,DOG,P04
